x = 971.6805, y = -310.505, z = 569.1203, angle = 174.9162, collision = h0035B1
x = 943.2858, y = -487.0285, z = 903.925, angle = -66.72995, collision = h1110B1
x = 946.2441, y = -487.5668, z = 902.054, angle = 7.694659, collision = h1110B1
x = 946.1662, y = -488.1012, z = 899.7402, angle = -14.12139, collision = h0111B1
x = 947.1813, y = -489.3523, z = 894.1142, angle = 5.625972, collision = h0111B1
x = 947.0548, y = -489.5591, z = 892.7851, angle = 19.08758, collision = h1101B1
x = 946.6144, y = -489.5612, z = 891.4798, angle = 19.99147, collision = h1101B1
x = 946.0703, y = -489.5636, z = 890.0364, angle = 35.08534, collision = h1101B1
x = 945.285, y = -489.4097, z = 889.0098, angle = 71.99193, collision = h1101B1
x = 943.163, y = -489.6776, z = 887.5975, angle = -166.2137, collision = h1101B1
x = 941.8907, y = -489.5245, z = 889.5377, angle = 64.04482, collision = h1110B1
x = 940.2238, y = -490.2061, z = 887.3718, angle = -26.11147, collision = h1101B1
x = 939.7438, y = -490.7176, z = 886.1154, angle = 54.09396, collision = h1101B1
x = 938.8562, y = -491.0638, z = 885.5076, angle = 51.78804, collision = h1101B1
x = 937.7421, y = -491.4357, z = 884.6254, angle = 42.50906, collision = h1101B1
x = 937.0605, y = -491.6137, z = 883.8796, angle = 41.95233, collision = h1101B1
x = 936.1589, y = -491.8218, z = 882.8869, angle = 38.87707, collision = h1101B1
x = 935.3585, y = -492.0823, z = 881.8184, angle = 25.31626, collision = h1110B1
x = 934.6934, y = -492.2797, z = 880.4056, angle = 23.83586, collision = h1110B1
x = 934.1445, y = -492.5609, z = 879.1821, angle = 29.1633, collision = h1101B1
x = 933.4752, y = -492.8035, z = 878.0005, angle = 58.83332, collision = h1101B1
x = 932.4741, y = -493.0226, z = 877.3259, angle = 100.9356, collision = h1110B1
x = 930.04, y = -492.9633, z = 877.6475, angle = 106.3024, collision = h1101B1
x = 928.8618, y = -492.8765, z = 877.9856, angle = 105.7932, collision = h1101B1
x = 927.7834, y = -492.836, z = 878.2906, angle = 106.3041, collision = h1105B1
x = 926.9539, y = -493.4063, z = 878.5304, angle = 100.2806, collision = h1105B1
x = 926.1349, y = -494.0341, z = 878.7479, angle = 103.6103, collision = h1105B1
x = 925.4088, y = -494.5883, z = 878.9199, angle = 105.9634, collision = h1105B1
x = 924.4612, y = -495.2968, z = 879.1879, angle = 107.465, collision = h1105B1
x = 923.6548, y = -496.0885, z = 879.4406, angle = 107.7094, collision = h1105B1
x = 922.6395, y = -496.8209, z = 879.7637, angle = 108.091, collision = h1105B1
x = 921.8357, y = -497.3303, z = 880.0245, angle = 108.4257, collision = h1105B1
x = 920.8417, y = -497.5422, z = 880.354, angle = 108.8606, collision = h1105B1
x = 920.0588, y = -498.1005, z = 880.6194, angle = 109.2104, collision = h1105B1
x = 919.0695, y = -498.6759, z = 880.9625, angle = 109.1885, collision = h1105B1
x = 917.8719, y = -499.3686, z = 881.3782, angle = 108.7627, collision = h1105B1
x = 916.8572, y = -500.1272, z = 881.6964, angle = 93.56147, collision = h1105B1
x = 916.0336, y = -500.6621, z = 881.7652, angle = 92.65025, collision = h1105B1
x = 915.0059, y = -501.309, z = 881.813, angle = 92.68826, collision = h1105B1
x = 914.1613, y = -501.8389, z = 881.8384, angle = 98.3003, collision = h1105B1
x = 913.1038, y = -502.5946, z = 881.9626, angle = 101.0091, collision = h1105B1
x = 911.8726, y = -503.2339, z = 882.1724, angle = 100.3577, collision = h1105B1
x = 909.219, y = -505.1738, z = 882.8245, angle = 100.4896, collision = h1105B1
x = 908.1382, y = -505.8833, z = 883.1578, angle = 108.2664, collision = h1105B1
x = 907.2124, y = -506.4506, z = 883.4655, angle = 109.4208, collision = h1105B1
x = 905.9131, y = -507.1549, z = 883.924, angle = 111.1629, collision = h1105B1
x = 905.156, y = -507.6828, z = 884.2072, angle = 111.5693, collision = h1105B1
x = 904.2092, y = -508.3492, z = 884.5586, angle = 96.50361, collision = h1105B1
x = 903.2075, y = -508.901, z = 884.6884, angle = 108.4483, collision = h1105B1
x = 902.0338, y = -509.4635, z = 884.9688, angle = 113.1224, collision = h1105B1
x = 900.8585, y = -510.0294, z = 885.4427, angle = 113.4445, collision = h1105B1
x = 899.3287, y = -510.9354, z = 886.3528, angle = 113.4445, collision = h1105B1
x = 898.4279, y = -511.8408, z = 886.413, angle = 96.85056, collision = h1105B1
x = 897.6082, y = -512.363, z = 886.3679, angle = 102.7575, collision = h1105B1
x = 896.6249, y = -512.9754, z = 886.6003, angle = 90.10821, collision = h1105B1
x = 895.6045, y = -513.6041, z = 886.6912, angle = 86.31102, collision = h1105B1
x = 894.3958, y = -514.0851, z = 886.6101, angle = 89.74373, collision = h1105B1
x = 893.376, y = -514.5172, z = 886.5707, angle = 107.6605, collision = h1105B1
x = 892.413, y = -515.3145, z = 886.8766, angle = 107.4924, collision = h1105B1
x = 891.2405, y = -516.0119, z = 887.2512, angle = 110.3155, collision = h1105B1
x = 890.2717, y = -516.3746, z = 887.5968, angle = 102.2928, collision = h1105B1
x = 887.9666, y = -517.9945, z = 888.1254, angle = 9.516338, collision = h1210B1
x = 887.5355, y = -518.2226, z = 887.1599, angle = 64.55189, collision = h1105B1
x = 886.2601, y = -518.3069, z = 886.5216, angle = 49.60571, collision = h1105B1
x = 885.9719, y = -518.4097, z = 885.5395, angle = -55.622, collision = h1105B1
x = 886.9753, y = -518.4584, z = 885.0762, angle = -71.3969, collision = h1210B1
x = 887.9936, y = -518.5071, z = 884.6577, angle = -91.01382, collision = h1105B1
x = 888.9642, y = -518.5374, z = 884.4101, angle = -111.1082, collision = h1210B1
x = 890.2974, y = -518.5057, z = 884.8669, angle = -104.429, collision = h1210B1
x = 891.7286, y = -518.5477, z = 885.2339, angle = -103.4261, collision = h1210B1
x = 892.9381, y = -518.6105, z = 885.2476, angle = -111.8825, collision = h1105B1
x = 894.0323, y = -518.588, z = 885.0233, angle = -117.8517, collision = h1210B1
x = 889.6784, y = -518.4974, z = 885.7411, angle = 142.461, collision = h1210B1
x = 888.7819, y = -518.3423, z = 886.8755, angle = 144.6385, collision = h1105B1
x = 888.1863, y = -517.7639, z = 889.1996, angle = 166.6009, collision = h1105B1
x = 887.9496, y = -517.2499, z = 889.9749, angle = 157.9658, collision = h1210B1
x = 887.4095, y = -516.9668, z = 891.3255, angle = -168.4658, collision = h1210B1
x = 887.8469, y = -517.3373, z = 892.4011, angle = -68.05121, collision = h1105B1
x = 888.9589, y = -517.4121, z = 892.0913, angle = -100.1383, collision = h1105B1
x = 890.0017, y = -517.355, z = 892.0853, angle = -56.26296, collision = h1210B1
x = 891.0339, y = -517.8182, z = 891.2576, angle = -56.87891, collision = h1105B1
x = 892.1875, y = -518.1538, z = 890.6221, angle = -88.63289, collision = h1210B1
x = 893.1967, y = -518.2142, z = 890.5782, angle = -45.41085, collision = h1210B1
x = 894.1704, y = -518.379, z = 889.8329, angle = -49.65027, collision = h1105B1
x = 895.1379, y = -518.4693, z = 888.9429, angle = -53.6859, collision = h1105B1
x = 896.3912, y = -518.5741, z = 888.1989, angle = -46.03289, collision = h1105B1
x = 897.1234, y = -518.6169, z = 887.0573, angle = 32.97565, collision = h1105B1
x = 896.5878, y = -518.7025, z = 886.1307, angle = 90.66388, collision = h1105B1
x = 896.3478, y = -518.5358, z = 889.39, angle = 163.5307, collision = h1105B1
x = 896.0705, y = -518.4493, z = 890.7288, angle = -165.938, collision = h1105B1
x = 896.3242, y = -518.4641, z = 891.7634, angle = 169.2207, collision = h1105B1
x = 896.1911, y = -518.2949, z = 892.9354, angle = -171.0504, collision = h1105B1
x = 896.2455, y = -518.4456, z = 893.9559, angle = -171.0504, collision = h1105B1
x = 895.1588, y = -518.2634, z = 894.4425, angle = 39.0405, collision = h1105B1
x = 894.4202, y = -518.1713, z = 893.6816, angle = 96.47057, collision = h1105B1
x = 893.1064, y = -517.9104, z = 893.0631, angle = -38.44597, collision = h1105B1
x = 893.9788, y = -518.2198, z = 891.9359, angle = -33.37095, collision = h1210B1
x = 894.3024, y = -518.3133, z = 890.8437, angle = 81.4811, collision = h1210B1
x = 889.4116, y = -517.3594, z = 893.2563, angle = -164.2056, collision = h1105B1
x = 888.8356, y = -517.2942, z = 894.3317, angle = 59.24371, collision = h0112B1
x = 887.7385, y = -517.3081, z = 893.6649, angle = 37.59877, collision = h0112B1
x = 886.6868, y = -517.2698, z = 893.1415, angle = 159.4907, collision = h0112B1
x = 886.4483, y = -517.6544, z = 894.3597, angle = -131.7064, collision = h0112B1
x = 887.2158, y = -517.7308, z = 895.3746, angle = -156.4026, collision = h1210B1
x = 885.5065, y = -517.9125, z = 894.9201, angle = 63.15815, collision = h0112B1
x = 884.6069, y = -518.0081, z = 894.4028, angle = 34.76109, collision = h0112B1
x = 883.8328, y = -518.4251, z = 893.2779, angle = 6.607129, collision = h0112B1
x = 883.623, y = -518.7306, z = 892.1907, angle = 55.90059, collision = h1210B1
x = 882.8341, y = -518.8782, z = 892.9941, angle = 129.49, collision = h0112B1
x = 881.7177, y = -519.017, z = 893.7023, angle = 170.7741, collision = h0112B1
x = 881.5391, y = -518.9283, z = 894.9523, angle = -120.9972, collision = h0112B1
x = 882.8183, y = -518.5123, z = 895.322, angle = -53.79681, collision = h0112B1
x = 884.6447, y = -518.123, z = 895.576, angle = -169.0836, collision = h0112B1
x = 884.7349, y = -518.3564, z = 896.8325, angle = 117.2411, collision = h0112B1
x = 883.4269, y = -518.5964, z = 897.3433, angle = 83.08859, collision = h1210B1
x = 882.1129, y = -518.7639, z = 897.2732, angle = 126.7583, collision = h1210B1
x = 881.2946, y = -519.1186, z = 898.2888, angle = -117.6192, collision = h0112B1
x = 882.3557, y = -519.1005, z = 898.9459, angle = -147.1107, collision = h1210B1
x = 882.8151, y = -519.3567, z = 900.1152, angle = 133.8895, collision = h0112B1
x = 881.8293, y = -519.6359, z = 900.8446, angle = 67.03082, collision = h0112B1
x = 880.4013, y = -519.6905, z = 900.5031, angle = 117.324, collision = h1210B1
x = 879.3629, y = -520.0482, z = 901.2195, angle = 170.1649, collision = h0112B1
x = 879.2513, y = -520.3361, z = 902.6702, angle = -175.2864, collision = h0112B1
x = 878.3467, y = -520.704, z = 904.5171, angle = 108.1659, collision = h0112B1
x = 877.3943, y = -520.9639, z = 904.8318, angle = 129.6396, collision = h1210B1
x = 876.4601, y = -521.2199, z = 905.6998, angle = 152.3344, collision = h0112B1
x = 875.5588, y = -521.4393, z = 906.7477, angle = 77.20164, collision = h1200B1
x = 874.756, y = -521.9427, z = 906.6785, angle = -22.36416, collision = h1200B1
x = 877.5192, y = -521.01, z = 906.5529, angle = -144.1839, collision = h0112B1
x = 878.3928, y = -520.8417, z = 907.2029, angle = -143.8589, collision = h0112B1
x = 879.6999, y = -520.816, z = 906.9051, angle = -78.66013, collision = h0112B1
x = 881.1461, y = -520.649, z = 906.8511, angle = -137.6526, collision = h0112B1
x = 882.0594, y = -520.6343, z = 907.7975, angle = -126.4359, collision = h0112B1
x = 883.3074, y = -520.5303, z = 908.4731, angle = -69.15945, collision = h1210B1
x = 884.9255, y = -520.9885, z = 908.7299, angle = -108.9581, collision = h1210B1
x = 886.1824, y = -521.3947, z = 909.1632, angle = -92.69915, collision = h0112B1
x = 887.3185, y = -522.0823, z = 908.6812, angle = -41.74449, collision = h0112B1
x = 887.9608, y = -522.7087, z = 907.9258, angle = -27.81768, collision = h0112B1
x = 888.3853, y = -523.2206, z = 907.2197, angle = -23.2853, collision = h0112B1
x = 888.7733, y = -523.7305, z = 906.312, angle = -31.02588, collision = h0112B1
x = 889.2288, y = -524.0132, z = 905.106, angle = 27.06871, collision = h1210B1
x = 888.7665, y = -523.8531, z = 903.8497, angle = 21.50275, collision = h1210B1
x = 887.6248, y = -524.386, z = 901.6928, angle = 64.57949, collision = h0112B1
x = 886.4852, y = -524.65, z = 901.4183, angle = 56.39634, collision = h0112B1
x = 885.611, y = -524.7495, z = 900.8329, angle = 64.20133, collision = h0112B1
x = 884.302, y = -524.7831, z = 900.1743, angle = 68.0191, collision = h0112B1
x = 883.0738, y = -524.7869, z = 899.7997, angle = 75.87328, collision = h0112B1
x = 881.9226, y = -524.794, z = 899.1812, angle = 51.97245, collision = h0112B1
x = 880.6801, y = -524.8042, z = 898.1813, angle = 49.22322, collision = h0112B1
x = 879.9254, y = -524.7979, z = 897.5229, angle = 54.13007, collision = h0112B1
x = 878.9387, y = -524.7971, z = 896.8848, angle = 56.84126, collision = h0112B1
x = 879.3313, y = -524.8044, z = 895.8882, angle = -22.71539, collision = h0112B1
x = 879.6666, y = -524.7897, z = 894.8068, angle = -28.82363, collision = h1210B1
x = 880.4606, y = -524.8041, z = 893.5495, angle = -53.15257, collision = h0112B1
x = 881.4861, y = -524.8041, z = 892.72, angle = -39.44236, collision = h0112B1
x = 882.6367, y = -524.8051, z = 891.9273, angle = -136.2543, collision = h0112B1
x = 883.3723, y = -524.8044, z = 892.871, angle = 169.262, collision = h0112B1
x = 884.1529, y = -524.8064, z = 892.2048, angle = -89.54742, collision = h1210B1
x = 883.5226, y = -524.7712, z = 891.0712, angle = 49.976, collision = h0112B1
x = 882.5623, y = -524.8041, z = 893.5023, angle = 77.13906, collision = h1210B1
x = 881.5103, y = -524.7761, z = 894.5488, angle = -89.5537, collision = h0112B1
x = 885.2027, y = -520.87, z = 909.8745, angle = 73.15318, collision = h0112B1
x = 883.9506, y = -520.6866, z = 909.4962, angle = 86.76167, collision = h0112B1
x = 882.4773, y = -520.6019, z = 909.0459, angle = 55.72604, collision = h0112B1
x = 875.4448, y = -521.6163, z = 905.4379, angle = 95.71268, collision = h1200B1
x = 873.9797, y = -522.3952, z = 905.5783, angle = 77.4961, collision = h1200B1
x = 873.1648, y = -522.9124, z = 905.4495, angle = 89.30201, collision = h1200B1
x = 872.2551, y = -523.5286, z = 905.3626, angle = 90.37732, collision = h1200B1
x = 870.8818, y = -524.1953, z = 905.3268, angle = 70.50321, collision = h1210B1
x = 869.5757, y = -524.7554, z = 904.901, angle = 72.2643, collision = h1200B1
x = 868.2753, y = -525.2212, z = 904.4471, angle = 77.96231, collision = h1200B1
x = 867.1285, y = -525.5806, z = 904.2379, angle = 93.42933, collision = h1200B1
x = 866.0112, y = -525.9624, z = 904.3946, angle = 56.4551, collision = h1200B1
x = 865.1503, y = -526.4734, z = 903.9548, angle = 52.26905, collision = h1200B1
x = 864.3657, y = -526.9837, z = 903.3794, angle = 61.30897, collision = h1200B1
x = 863.157, y = -527.5668, z = 902.7183, angle = 52.12759, collision = h1200B1
x = 862.1301, y = -527.9349, z = 901.8943, angle = 39.88277, collision = h1200B1
x = 861.258, y = -528.2446, z = 900.8522, angle = 32.75296, collision = h1200B1
x = 860.5104, y = -528.4747, z = 899.6953, angle = 36.5076, collision = h1200B1
x = 859.9366, y = -528.6224, z = 898.8439, angle = 72.90956, collision = h1200B1
x = 859.0558, y = -528.6003, z = 898.3677, angle = 100.074, collision = h1200B1
x = 858.0558, y = -528.4855, z = 898.4496, angle = -72.47154, collision = h1210B1
x = 857.5565, y = -528.6034, z = 896.916, angle = -87.67063, collision = h1210B1
x = 858.5372, y = -528.564, z = 896.6511, angle = -45.12257, collision = h1210B1
x = 859.3438, y = -528.5317, z = 895.8196, angle = 39.00736, collision = h1210B1
x = 858.5095, y = -528.5329, z = 894.7425, angle = 63.20369, collision = h1210B1
x = 857.667, y = -528.3507, z = 894.1721, angle = 68.26218, collision = h1210B1
x = 856.6157, y = -528.4755, z = 894.6551, angle = -152.2133, collision = h1200B1
x = 857.3, y = -528.5215, z = 895.759, angle = 155.498, collision = h1200B1
x = 859.6791, y = -528.6888, z = 896.9599, angle = -74.12709, collision = h1210B1
x = 860.9232, y = -528.8315, z = 896.6568, angle = -91.30578, collision = h1200B1
x = 862.0304, y = -529.0557, z = 896.8967, angle = -170.8017, collision = h1200B1
x = 862.2416, y = -529.2241, z = 897.8818, angle = -170.8694, collision = h1200B1
x = 862.5717, y = -529.4464, z = 899.3249, angle = -110.7891, collision = h1200B1
x = 863.7883, y = -529.8419, z = 899.7435, angle = -95.75652, collision = h1200B1
x = 865.2092, y = -530.3081, z = 900.0788, angle = -154.1583, collision = h1200B1
x = 865.8434, y = -530.5629, z = 901.2114, angle = -138.7895, collision = h1200B1
x = 866.9395, y = -530.7936, z = 902.0058, angle = -80.2927, collision = h1200B1
x = 868.2292, y = -531.2177, z = 901.7531, angle = -83.31271, collision = h1200B1
x = 869.5796, y = -531.813, z = 901.6435, angle = -77.98898, collision = h1200B1
x = 870.8149, y = -532.3433, z = 901.2002, angle = -25.08644, collision = h1200B1
x = 870.8031, y = -532.7278, z = 899.5078, angle = 54.40905, collision = h1210B1
x = 870.0159, y = -532.9239, z = 898.8592, angle = -15.72129, collision = h1201B1
x = 870.4089, y = -532.97, z = 897.6096, angle = -48.04128, collision = h1201B1
x = 871.4805, y = -532.9295, z = 896.7324, angle = -103.1427, collision = h1201B1
x = 872.6209, y = -533.0217, z = 896.9772, angle = -59.78812, collision = h1201B1
x = 873.3413, y = -532.9823, z = 896.0117, angle = -23.14415, collision = h1201B1
x = 873.9886, y = -532.9407, z = 894.7739, angle = -46.34904, collision = h1201B1
x = 874.9833, y = -532.8801, z = 893.8511, angle = -87.86774, collision = h1210B1
x = 876.2777, y = -532.8232, z = 893.8413, angle = -137.4315, collision = h1210B1
x = 876.9798, y = -532.8434, z = 894.574, angle = -176.6247, collision = h1210B1
x = 877.1238, y = -532.8079, z = 895.9097, angle = -126.7965, collision = h1201B1
x = 878.113, y = -532.8333, z = 896.7391, angle = -109.7055, collision = h1201B1
x = 879.0649, y = -532.83, z = 897.0777, angle = -109.12, collision = h1201B1
x = 880.3517, y = -532.5833, z = 897.516, angle = -106.8635, collision = h1210B1
x = 881.459, y = -532.6899, z = 897.8201, angle = -94.23281, collision = h1210B1
x = 882.4733, y = -532.7418, z = 897.8962, angle = -94.23281, collision = h1210B1
x = 883.3354, y = -532.7787, z = 898.4818, angle = -114.0524, collision = h1201B1
x = 882.4791, y = -532.7688, z = 899.3199, angle = 93.19972, collision = h1201B1
x = 881.4445, y = -532.7565, z = 898.983, angle = 54.83601, collision = h1201B1
x = 879.846, y = -532.8077, z = 896.3213, angle = 61.2898, collision = h1201B1
x = 878.7043, y = -532.8266, z = 895.692, angle = 91.52494, collision = h1201B1
x = 875.925, y = -532.6531, z = 895.9772, angle = -2.490041, collision = h1201B1
